file,duckdbauto_success,duckdbauto_header_precision,duckdbauto_header_recall,duckdbauto_header_f1,duckdbauto_record_precision,duckdbauto_record_recall,duckdbauto_record_f1,duckdbauto_cell_precision,duckdbauto_cell_recall,duckdbauto_cell_f1
row_less_sep_row18_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row3_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote8_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote12_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote10_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote18_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row19_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row7_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote19_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote2_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row20_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row17_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row12_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row3_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row7_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row11_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row7_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote20_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote6_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row16_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row1_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row11_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row1_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote17_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote1_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row15_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row3_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote0_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote15_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote18_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row3_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row17_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row17_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row17_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row20_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote4_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row1_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote20_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row19_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row10_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row19_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row14_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote9_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote15_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
file_header_multirow_3.csv,1,0.0,0.0,0.0,1.0,0.9090909090909091,0.9523809523809523,0.9523809523809523,0.8695652173913043,0.909090909090909
row_more_sep_row15_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote11_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
file_quotation_char_0x27.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
file_double_trailing_newline.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote7_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row7_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_field_delimiter_7_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_field_delimiter_19_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_extra_quote8_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row1_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote15_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
file_escape_char_0x00.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote10_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row20_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote14_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote2_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row18_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote18_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row2_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row5_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row9_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote15_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote1_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row11_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row10_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row14_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row8_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row7_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote9_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row8_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row0_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row9_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row7_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row5_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row7_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_field_delimiter_2_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_extra_quote3_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
file_record_delimiter_0xD.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row9_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote11_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row8_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row1_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row18_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote4_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote2_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row10_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row0_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row12_col1.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row16_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row12_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote20_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row4_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote3_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row20_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row20_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row6_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row14_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote6_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row6_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_field_delimiter_0_0x20.csv,1,0.0,0.0,0.0,1.0,0.9523809523809523,0.975609756097561,0.9523809523809523,0.9090909090909091,0.9302325581395349
row_field_delimiter_9_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_more_sep_row6_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row0_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
file_no_trailing_newline.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row8_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row2_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row10_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row9_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row13_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote14_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote17_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote3_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row16_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote13_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_extra_quote2_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_field_delimiter_11_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
file_multitable_same.csv,1,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.5121951219512195,0.6774193548387097
file_one_data_row.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row14_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row9_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row9_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row9_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
file_multitable_less.csv,1,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.5121951219512195,0.6774193548387097
row_more_sep_row11_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote6_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row14_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote11_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row0_col2.csv,1,0.6,0.6,0.6,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row8_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row16_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row1_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote0_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row5_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row15_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row0_col0.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_less_sep_row5_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote10_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
file_no_header.csv,1,0.0,0.0,0.0,1.0,0.95,0.9743589743589743,1.0,0.9523809523809523,0.975609756097561
row_field_delimiter_12_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_extra_quote9_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row10_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row13_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_field_delimiter_13_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_field_delimiter_20_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_less_sep_row3_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row17_col3.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote4_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_more_sep_row18_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row20_col4.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote5_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row3_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote20_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row20_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_more_sep_row6_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_more_sep_row2_col1.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
row_extra_quote18_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_less_sep_row0_col4.csv,1,0.6,0.6,0.6,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_less_sep_row13_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9809523809523809,0.9809523809523809
row_extra_quote5_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
file_field_delimiter_0x20.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote7_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_field_delimiter_17_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_extra_quote9_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
row_field_delimiter_15_0x20.csv,1,1.0,1.0,1.0,0.95,0.95,0.9500000000000001,0.9523809523809523,0.9523809523809523,0.9523809523809523
row_more_sep_row19_col2.csv,1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
