filename,pycsv_time_0,pycsv_time_1,pycsv_time_2
row_extra_quote14_col4.csv,0.0016951560974121094,0.0009298324584960938,0.0009455680847167969
row_more_sep_row5_col3.csv,0.00051116943359375,0.00047397613525390625,0.0004944801330566406
row_more_sep_row10_col0.csv,0.0009980201721191406,0.0009751319885253906,0.0009253025054931641
row_less_sep_row2_col2.csv,0.0005166530609130859,0.000522613525390625,0.0005652904510498047
row_more_sep_row13_col2.csv,0.0010271072387695312,0.0010983943939208984,0.0010116100311279297
row_more_sep_row2_col4.csv,0.0005509853363037109,0.0005841255187988281,0.0006041526794433594
row_extra_quote3_col1.csv,0.0010306835174560547,0.0009915828704833984,0.0011391639709472656
row_more_sep_row3_col1.csv,0.0006215572357177734,0.0006248950958251953,0.0005431175231933594
row_extra_quote0_col0.csv,0.0009317398071289062,0.0009739398956298828,0.0010139942169189453
row_extra_quote10_col3.csv,0.0016911029815673828,0.0011777877807617188,0.0010671615600585938
row_more_sep_row8_col2.csv,0.0006077289581298828,0.0005552768707275391,0.0005702972412109375
row_extra_quote17_col1.csv,0.0012180805206298828,0.001066446304321289,0.0009617805480957031
row_less_sep_row15_col1.csv,0.000995635986328125,0.0010349750518798828,0.0010802745819091797
row_more_sep_row19_col0.csv,0.0012447834014892578,0.001055002212524414,0.0012598037719726562
row_extra_quote5_col2.csv,0.0009996891021728516,0.0010275840759277344,0.0010249614715576172
row_less_sep_row4_col2.csv,0.0004928112030029297,0.0005326271057128906,0.0005249977111816406
row_less_sep_row10_col1.csv,0.0009493827819824219,0.0009922981262207031,0.0010020732879638672
row_extra_quote1_col3.csv,0.0009548664093017578,0.0010077953338623047,0.0010709762573242188
row_field_delimiter_5_0x20.csv,0.0005540847778320312,0.0005986690521240234,0.0005352497100830078
row_less_sep_row4_col4.csv,0.0005843639373779297,0.00048613548278808594,0.0004961490631103516
row_less_sep_row19_col4.csv,0.000982522964477539,0.0008916854858398438,0.0009908676147460938
row_less_sep_row5_col1.csv,0.0006818771362304688,0.0005381107330322266,0.0005066394805908203
row_more_sep_row11_col0.csv,0.0010173320770263672,0.0009613037109375,0.0009903907775878906
row_extra_quote4_col3.csv,0.0009598731994628906,0.0010285377502441406,0.0009789466857910156
row_field_delimiter_1_0x20.csv,0.0004999637603759766,0.00072479248046875,0.00047850608825683594
row_less_sep_row16_col3.csv,0.0009725093841552734,0.0010051727294921875,0.001405477523803711
row_less_sep_row20_col3.csv,0.0010066032409667969,0.001016855239868164,0.0010743141174316406
row_more_sep_row13_col3.csv,0.0010144710540771484,0.0009281635284423828,0.0008845329284667969
row_extra_quote3_col4.csv,0.0009562969207763672,0.0009338855743408203,0.0009868144989013672
row_more_sep_row6_col0.csv,0.0004706382751464844,0.0004589557647705078,0.0004937648773193359
row_extra_quote11_col4.csv,0.0011086463928222656,0.0010120868682861328,0.0010225772857666016
row_extra_quote11_col2.csv,0.0010745525360107422,0.0010597705841064453,0.0011267662048339844
row_less_sep_row13_col2.csv,0.0009989738464355469,0.0009212493896484375,0.0014309883117675781
row_field_delimiter_4_0x20.csv,0.0005753040313720703,0.000522613525390625,0.0005133152008056641
row_more_sep_row2_col3.csv,0.0005283355712890625,0.0006229877471923828,0.0005431175231933594
row_more_sep_row15_col2.csv,0.0010671615600585938,0.0012395381927490234,0.0011513233184814453
row_more_sep_row15_col0.csv,0.0009317398071289062,0.0009510517120361328,0.0011856555938720703
row_less_sep_row2_col4.csv,0.0007200241088867188,0.0006053447723388672,0.0007266998291015625
row_more_sep_row4_col3.csv,0.000652313232421875,0.0005114078521728516,0.00045561790466308594
row_extra_quote1_col4.csv,0.0009982585906982422,0.0010395050048828125,0.0015213489532470703
row_less_sep_row15_col2.csv,0.0011165142059326172,0.0009691715240478516,0.0011019706726074219
row_less_sep_row1_col1.csv,0.0007412433624267578,0.0006403923034667969,0.00047779083251953125
row_less_sep_row9_col3.csv,0.0005290508270263672,0.0005183219909667969,0.0005686283111572266
row_field_delimiter_3_0x20.csv,0.0005745887756347656,0.0006186962127685547,0.0006239414215087891
row_more_sep_row18_col4.csv,0.00115966796875,0.0012421607971191406,0.00130462646484375
row_extra_quote19_col0.csv,0.0011289119720458984,0.0010242462158203125,0.0012052059173583984
row_less_sep_row15_col4.csv,0.0011641979217529297,0.0009095668792724609,0.0011937618255615234
row_extra_quote2_col2.csv,0.0012326240539550781,0.0010759830474853516,0.0009534358978271484
row_more_sep_row12_col0.csv,0.0016202926635742188,0.0016429424285888672,0.001560211181640625
row_extra_quote0_col3.csv,0.0015118122100830078,0.0014948844909667969,0.0017199516296386719
row_less_sep_row10_col3.csv,0.0011055469512939453,0.001043558120727539,0.001234292984008789
file_header_multirow_2.csv,0.0012197494506835938,0.001058340072631836,0.0013012886047363281
row_more_sep_row8_col1.csv,0.0007343292236328125,0.0005857944488525391,0.0006737709045410156
row_extra_quote7_col0.csv,0.0010492801666259766,0.0010530948638916016,0.0013580322265625
row_more_sep_row15_col1.csv,0.0011959075927734375,0.0011265277862548828,0.0015647411346435547
row_more_sep_row19_col4.csv,0.001112222671508789,0.0011262893676757812,0.0011227130889892578
row_extra_quote20_col1.csv,0.0011343955993652344,0.0009539127349853516,0.0011110305786132812
file_preamble.csv,0.001051187515258789,0.0010738372802734375,0.0011830329895019531
row_more_sep_row5_col1.csv,0.0006949901580810547,0.0005700588226318359,0.0005009174346923828
row_more_sep_row16_col3.csv,0.001129150390625,0.0009834766387939453,0.0011129379272460938
row_less_sep_row0_col1.csv,0.0006511211395263672,0.0007739067077636719,0.0006268024444580078
row_field_delimiter_6_0x20.csv,0.0005807876586914062,0.0006392002105712891,0.0006108283996582031
row_extra_quote8_col3.csv,0.0009918212890625,0.0010769367218017578,0.00145721435546875
file_record_delimiter_0xA.csv,0.00080108642578125,0.0006113052368164062,0.0005943775177001953
row_more_sep_row1_col4.csv,0.0006737709045410156,0.0005495548248291016,0.000560760498046875
row_extra_quote8_col0.csv,0.0010755062103271484,0.0010263919830322266,0.0010046958923339844
row_less_sep_row4_col3.csv,0.0005891323089599609,0.0007421970367431641,0.0006639957427978516
row_less_sep_row17_col4.csv,0.0010190010070800781,0.0009348392486572266,0.0009226799011230469
row_extra_quote0_col4.csv,0.0009429454803466797,0.0011630058288574219,0.0013439655303955078
row_more_sep_row11_col2.csv,0.0011725425720214844,0.0010612010955810547,0.0010035037994384766
row_less_sep_row11_col2.csv,0.0015716552734375,0.0010056495666503906,0.00107574462890625
row_more_sep_row18_col3.csv,0.0010008811950683594,0.0009348392486572266,0.0013148784637451172
row_extra_quote17_col0.csv,0.0013158321380615234,0.0011706352233886719,0.0009984970092773438
row_extra_quote19_col4.csv,0.0010495185852050781,0.0012748241424560547,0.0010378360748291016
row_more_sep_row6_col4.csv,0.0007519721984863281,0.0006191730499267578,0.0006124973297119141
row_more_sep_row2_col0.csv,0.0005598068237304688,0.0004894733428955078,0.0005409717559814453
row_more_sep_row13_col1.csv,0.00104522705078125,0.000997781753540039,0.0010952949523925781
row_more_sep_row6_col1.csv,0.0005249977111816406,0.0004792213439941406,0.0004990100860595703
row_less_sep_row0_col3.csv,0.0005645751953125,0.0005872249603271484,0.0007154941558837891
row_extra_quote7_col4.csv,0.0010879039764404297,0.0009126663208007812,0.0010268688201904297
row_extra_quote17_col4.csv,0.0010614395141601562,0.0011751651763916016,0.001039266586303711
row_less_sep_row12_col2.csv,0.000965118408203125,0.001041412353515625,0.0009655952453613281
row_extra_quote12_col4.csv,0.0011496543884277344,0.001177072525024414,0.0010797977447509766
row_less_sep_row6_col3.csv,0.0005650520324707031,0.000576019287109375,0.0006766319274902344
row_more_sep_row17_col4.csv,0.0012123584747314453,0.0010950565338134766,0.000989675521850586
row_more_sep_row4_col2.csv,0.0005271434783935547,0.0004677772521972656,0.0005843639373779297
row_extra_quote15_col4.csv,0.001079559326171875,0.0009922981262207031,0.0011739730834960938
row_less_sep_row4_col1.csv,0.0005092620849609375,0.00047397613525390625,0.0005338191986083984
row_more_sep_row0_col3.csv,0.0005261898040771484,0.0006101131439208984,0.0008060932159423828
file_field_delimiter_0x2C_0x20.csv,0.0011188983917236328,0.0009281635284423828,0.0009949207305908203
row_less_sep_row11_col3.csv,0.0016324520111083984,0.0014696121215820312,0.0010085105895996094
row_less_sep_row18_col4.csv,0.0010237693786621094,0.0009534358978271484,0.001171112060546875
row_more_sep_row9_col1.csv,0.0005371570587158203,0.0005013942718505859,0.0005054473876953125
row_less_sep_row7_col1.csv,0.0005042552947998047,0.00047588348388671875,0.0005090236663818359
row_less_sep_row17_col2.csv,0.0010924339294433594,0.0008981227874755859,0.0008740425109863281
row_less_sep_row6_col1.csv,0.0005445480346679688,0.001073598861694336,0.0006020069122314453
row_extra_quote16_col0.csv,0.0010945796966552734,0.0009903907775878906,0.00102996826171875
row_extra_quote12_col0.csv,0.0011818408966064453,0.0010712146759033203,0.0009670257568359375
row_field_delimiter_18_0x20.csv,0.0010561943054199219,0.0009405612945556641,0.0010800361633300781
row_more_sep_row8_col3.csv,0.000850677490234375,0.0006783008575439453,0.0006189346313476562
row_more_sep_row16_col1.csv,0.0009429454803466797,0.0010306835174560547,0.001092672348022461
row_extra_quote5_col1.csv,0.0014126300811767578,0.0009672641754150391,0.0009796619415283203
row_extra_quote13_col2.csv,0.0010876655578613281,0.0009262561798095703,0.0009443759918212891
row_more_sep_row20_col3.csv,0.0011749267578125,0.0010917186737060547,0.0010671615600585938
row_less_sep_row16_col2.csv,0.0010111331939697266,0.001117706298828125,0.0011019706726074219
row_extra_quote16_col1.csv,0.0012671947479248047,0.001046895980834961,0.0010411739349365234
row_less_sep_row10_col2.csv,0.0009701251983642578,0.0010266304016113281,0.0011453628540039062
row_more_sep_row12_col4.csv,0.0011112689971923828,0.0010895729064941406,0.0011167526245117188
row_more_sep_row8_col4.csv,0.0004951953887939453,0.0005309581756591797,0.0005888938903808594
row_more_sep_row18_col0.csv,0.0012102127075195312,0.000993490219116211,0.000885009765625
row_less_sep_row12_col4.csv,0.0010814666748046875,0.0010182857513427734,0.0009429454803466797
row_more_sep_row3_col2.csv,0.0006856918334960938,0.000720977783203125,0.0005619525909423828
row_more_sep_row13_col0.csv,0.0010402202606201172,0.0011703968048095703,0.0010673999786376953
row_extra_quote8_col2.csv,0.0009911060333251953,0.0012631416320800781,0.0009503364562988281
row_extra_quote9_col3.csv,0.0009026527404785156,0.0010323524475097656,0.0009868144989013672
row_less_sep_row12_col3.csv,0.0010306835174560547,0.0012216567993164062,0.000904083251953125
row_less_sep_row14_col1.csv,0.0011086463928222656,0.001291036605834961,0.0010814666748046875
file_field_delimiter_0x9.csv,0.0010733604431152344,0.0010328292846679688,0.0010340213775634766
row_more_sep_row5_col4.csv,0.0006115436553955078,0.0004775524139404297,0.000453948974609375
row_extra_quote16_col3.csv,0.0009679794311523438,0.0011336803436279297,0.0009624958038330078
row_extra_quote16_col4.csv,0.0009236335754394531,0.0015881061553955078,0.0014920234680175781
file_no_payload.csv,7.796287536621094e-05,8.034706115722656e-05,8.630752563476562e-05
row_extra_quote13_col0.csv,0.0010650157928466797,0.001012563705444336,0.0009713172912597656
row_extra_quote1_col2.csv,0.0009412765502929688,0.0010848045349121094,0.0010993480682373047
row_extra_quote12_col2.csv,0.0009434223175048828,0.0010342597961425781,0.0010814666748046875
row_less_sep_row2_col3.csv,0.0006415843963623047,0.0004954338073730469,0.0006277561187744141
file_header_only.csv,0.0001881122589111328,0.0001766681671142578,0.00020003318786621094
file_escape_char_0x5C.csv,0.001010894775390625,0.0009989738464355469,0.0009853839874267578
row_more_sep_row14_col0.csv,0.0010592937469482422,0.0010581016540527344,0.0008943080902099609
row_more_sep_row12_col3.csv,0.0010075569152832031,0.0010437965393066406,0.0012450218200683594
row_less_sep_row14_col3.csv,0.0010824203491210938,0.0009527206420898438,0.0010495185852050781
row_extra_quote12_col1.csv,0.0009775161743164062,0.0009927749633789062,0.0009486675262451172
row_more_sep_row4_col1.csv,0.0005290508270263672,0.0010232925415039062,0.0005233287811279297
row_more_sep_row7_col1.csv,0.0005648136138916016,0.0004851818084716797,0.0006287097930908203
row_extra_quote4_col0.csv,0.0009946823120117188,0.0013890266418457031,0.0014476776123046875
row_extra_quote16_col2.csv,0.001081705093383789,0.0013782978057861328,0.001157999038696289
row_extra_quote5_col0.csv,0.001047372817993164,0.0009560585021972656,0.0009701251983642578
row_extra_quote6_col2.csv,0.0009779930114746094,0.0011568069458007812,0.0012106895446777344
file_multitable_more.csv,0.001961231231689453,0.0017521381378173828,0.0018901824951171875
row_extra_quote10_col0.csv,0.0011951923370361328,0.0012891292572021484,0.0010204315185546875
row_less_sep_row19_col1.csv,0.0015463829040527344,0.0010654926300048828,0.0010590553283691406
row_more_sep_row16_col0.csv,0.0010528564453125,0.0010836124420166016,0.0009646415710449219
row_field_delimiter_14_0x20.csv,0.0009775161743164062,0.0009765625,0.001020669937133789
row_extra_quote14_col0.csv,0.00102996826171875,0.0009920597076416016,0.0009329319000244141
row_less_sep_row17_col3.csv,0.001188039779663086,0.0010085105895996094,0.0011076927185058594
row_extra_quote18_col1.csv,0.001077890396118164,0.000911712646484375,0.0009829998016357422
row_less_sep_row1_col3.csv,0.000579833984375,0.0005042552947998047,0.0005004405975341797
row_extra_quote19_col3.csv,0.001093149185180664,0.0010907649993896484,0.0009522438049316406
row_more_sep_row4_col0.csv,0.0005269050598144531,0.0004894733428955078,0.0005695819854736328
row_extra_quote19_col1.csv,0.000993490219116211,0.00101470947265625,0.0010132789611816406
row_field_delimiter_8_0x20.csv,0.0006639957427978516,0.0005366802215576172,0.0004992485046386719
file_field_delimiter_0x3B.csv,0.0010051727294921875,0.0010786056518554688,0.0010097026824951172
row_more_sep_row3_col3.csv,0.0005042552947998047,0.0004858970642089844,0.0005538463592529297
source.csv,0.0011568069458007812,0.0011456012725830078,0.0009303092956542969
row_more_sep_row14_col3.csv,0.0011222362518310547,0.0010728836059570312,0.0010154247283935547
row_field_delimiter_10_0x20.csv,0.0011441707611083984,0.0009818077087402344,0.0009748935699462891
row_more_sep_row13_col4.csv,0.0010104179382324219,0.0009386539459228516,0.0010633468627929688
row_extra_quote7_col2.csv,0.0012137889862060547,0.001013040542602539,0.0014002323150634766
row_less_sep_row11_col4.csv,0.0011494159698486328,0.0013849735260009766,0.0017747879028320312
row_extra_quote13_col3.csv,0.00176239013671875,0.001318216323852539,0.001157522201538086
row_extra_quote6_col3.csv,0.0019686222076416016,0.002292633056640625,0.002203226089477539
row_extra_quote14_col2.csv,0.001796722412109375,0.0014328956604003906,0.0011906623840332031
row_field_delimiter_16_0x20.csv,0.0015108585357666016,0.0016658306121826172,0.0012199878692626953
row_extra_quote13_col1.csv,0.0011997222900390625,0.0020945072174072266,0.0013811588287353516
row_more_sep_row18_col1.csv,0.0011076927185058594,0.0009679794311523438,0.0011527538299560547
row_less_sep_row19_col3.csv,0.001276254653930664,0.0015969276428222656,0.001451253890991211
row_more_sep_row5_col0.csv,0.0009412765502929688,0.0009570121765136719,0.0007145404815673828
row_less_sep_row18_col2.csv,0.0012278556823730469,0.0011267662048339844,0.0010824203491210938
